,GameDuration,Winner,firstTower,firstInhibitor,firstDragon,firstRiftHerald,bluebaronKills,redbaronKills,blueriftHeraldKills,redriftHeraldKills,bluedragonKills,reddragonKills,blueElemDragNum,blueFIRE_DRAGON,blueEARTH_DRAGON,redElemDragNum,redFIRE_DRAGON,redEARTH_DRAGON,1FIRE_DRAGONteam,1FIRE_DRAGONtime,2EARTH_DRAGONteam,2EARTH_DRAGONtime,RIFTHERALD1team,RIFTHERALD1time,firstBaron,1ELDER_DRAGONteam,1ELDER_DRAGONtime,blueAIR_DRAGON,FIRE_DRAGONSoulteam,FIRE_DRAGONSoultime,redAIR_DRAGON,1AIR_DRAGONteam,1AIR_DRAGONtime,3FIRE_DRAGONteam,3FIRE_DRAGONtime,4FIRE_DRAGONteam,4FIRE_DRAGONtime,BARON_NASHOR1team,BARON_NASHOR1time,blueWATER_DRAGON,redWATER_DRAGON,1WATER_DRAGONteam,1WATER_DRAGONtime,2WATER_DRAGONteam,2WATER_DRAGONtime,RIFTHERALD2team,RIFTHERALD2time,3AIR_DRAGONteam,3AIR_DRAGONtime,4AIR_DRAGONteam,4AIR_DRAGONtime,EARTH_DRAGONSoulteam,EARTH_DRAGONSoultime,2AIR_DRAGONteam,2AIR_DRAGONtime,3EARTH_DRAGONteam,3EARTH_DRAGONtime,4EARTH_DRAGONteam,4EARTH_DRAGONtime,WATER_DRAGONSoulteam,WATER_DRAGONSoultime,3WATER_DRAGONteam,3WATER_DRAGONtime,4WATER_DRAGONteam,4WATER_DRAGONtime,AIR_DRAGONSoulteam,AIR_DRAGONSoultime,5AIR_DRAGONteam,5AIR_DRAGONtime,2FIRE_DRAGONteam,2FIRE_DRAGONtime,1EARTH_DRAGONteam,1EARTH_DRAGONtime,5EARTH_DRAGONteam,5EARTH_DRAGONtime,BARON_NASHOR2team,BARON_NASHOR2time,5WATER_DRAGONteam,5WATER_DRAGONtime,6WATER_DRAGONteam,6WATER_DRAGONtime,5FIRE_DRAGONteam,5FIRE_DRAGONtime,6FIRE_DRAGONteam,6FIRE_DRAGONtime,BARON_NASHOR3team,BARON_NASHOR3time,6EARTH_DRAGONteam,6EARTH_DRAGONtime,6AIR_DRAGONteam,6AIR_DRAGONtime,7FIRE_DRAGONteam,7FIRE_DRAGONtime,7EARTH_DRAGONteam,7EARTH_DRAGONtime,BARON_NASHOR4team,BARON_NASHOR4time,2ELDER_DRAGONteam,2ELDER_DRAGONtime,7AIR_DRAGONteam,7AIR_DRAGONtime,7WATER_DRAGONteam,7WATER_DRAGONtime,3ELDER_DRAGONteam,3ELDER_DRAGONtime,BARON_NASHOR5team,BARON_NASHOR5time,soul_team
3445380613,2228,red,red,red,blue,red,0,1,0,1,3,2,3,,1,2,,0,,,blue,939058,red,1067323,red,,,1,,,0,blue,595757,,,,,red,2102106,1,2,,,,,,,,,,,,,,,,,,,,,red,1305165,blue,1617088,,,,,,,,,,,,,red,1933917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414578694,921,red,,,blue,blue,0,0,1,0,1,1,1,,0,1,,1,,,red,762777,blue,823069,,,,1,,,0,blue,402473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436598791,1385,blue,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3399243271,2071,red,red,red,blue,red,0,0,0,1,2,2,2,0,,2,1,,,,,,red,998902,,,,1,,,0,blue,745606,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,red,1424684,blue,1740436,,,,,red,1093195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435812361,1004,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440793098,1562,red,red,,red,blue,1,0,1,0,0,4,0,0,0,4,1,1,,,,,blue,793309,blue,,,0,,,2,,,,,,,blue,1419599,,,,,,,,,red,1037353,red,1349531,,,,,,,,,,,,,,,red,1349531,,,red,714988,red,405848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3440662026,1003,red,red,,red,red,0,0,0,1,0,2,0,0,,2,1,,,,,,red,693051,,,,0,,,1,red,518853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,830538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435550219,1486,blue,blue,blue,blue,blue,0,0,1,0,3,0,3,,1,0,,0,,,,,blue,790483,,,,1,,,0,,,,,,,,,1,0,,,,,,,,,,,,,blue,991487,,,,,,,blue,1349241,,,,,,,,,blue,653753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433977355,1610,blue,blue,blue,red,blue,0,0,2,0,2,1,2,1,0,1,0,1,,,,,blue,653288,,,,1,,,0,,,blue,1316684,,,,,,,,,,,blue,1061684,,,,,,,blue,898475,,,,,,,,,,,,,,,,,red,578863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398718990,702,red,red,red,red,red,0,0,0,1,0,1,0,,0,1,,1,,,,,red,539352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,442196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344586252,932,blue,blue,,blue,blue,0,0,1,0,2,0,2,1,,0,0,,,,,,blue,607839,,,,,,,,,,,,,,,,1,0,blue,378518,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,703814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424540176,1498,blue,blue,blue,red,blue,0,0,2,0,3,1,3,1,,1,0,,,,,,blue,666484,,,,2,,,0,,,,,,,,,0,1,red,433366,,,blue,1047112,blue,1098501,blue,1426390,,,,,,,,,,,,,,,,,,,blue,781757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3352712719,1938,blue,red,blue,red,red,0,1,0,1,3,2,3,2,1,2,1,0,,,blue,927599,red,1116325,red,,,,,,,,,blue,1241426,red,1563490,red,1298879,0,1,red,564852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,1879771,,,,,,,,,,,,,,,,,,,,,,,,,
3323745806,1593,red,blue,red,blue,red,0,1,0,1,2,1,2,1,,1,0,,blue,621496,,,red,971809,red,,,0,,,1,,,,,,,red,1221930,1,0,,,,,,,,,,,,,red,938639,,,,,,,blue,1355013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426768403,1821,red,blue,red,red,blue,1,0,1,1,0,4,0,,0,4,,1,,,red,1139074,blue,818038,blue,,,0,,,1,red,824484,,,,,blue,1459715,0,2,,,,,red,1190615,,,,,,,,,,,,,red,1755983,red,1446271,red,1755983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3403568662,1446,blue,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436467735,1196,red,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439089174,2100,blue,blue,blue,blue,,1,0,0,0,4,1,4,1,2,1,0,1,blue,400875,,,,,blue,,,,,,,,,,,,,blue,1689303,1,0,,,blue,776673,,,,,,,blue,1864679,,,red,1206497,blue,1539541,,,,,,,,,,,,,,,blue,1864679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3420608025,506,blue,blue,,blue,,0,0,0,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,blue,402053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430569498,1590,red,blue,red,red,blue,0,0,1,1,1,3,1,0,1,3,1,1,red,321918,,,blue,551189,,,,,,,,,,,,,,,,0,1,,,red,647720,red,989566,,,,,,,,,blue,961459,red,1354565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433715224,811,red,red,red,blue,,0,0,0,0,1,2,1,,0,2,,1,,,,,,,,,,1,,,0,blue,338250,,,,,,,0,1,,,red,572463,,,,,,,,,,,red,744425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426073408,1540,blue,red,blue,blue,blue,1,0,1,0,3,1,3,,1,1,,0,,,blue,841903,blue,1053977,blue,,,1,,,0,blue,384665,,,,,blue,1395170,1,1,,,,,,,,,,,,,,,,,,,,,red,1152244,blue,1460658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425588770,2042,blue,red,blue,blue,blue,1,1,1,0,3,3,3,1,1,3,0,0,blue,360430,blue,728901,blue,774548,red,,,,,,,,,,,,,red,1429964,1,3,,,,,,,,,,,,,,,,,,,,,red,1054572,red,1371257,,,,,,,,,,,blue,1825356,red,1684749,blue,2001635,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445380650,1943,red,red,blue,red,blue,1,1,2,0,1,4,1,,0,4,,3,,,,,blue,644003,blue,,,0,,,1,red,404382,,,,,blue,1281644,1,0,,,blue,752510,blue,1158047,,,,,red,1767743,,,red,1103344,red,1436774,,,,,,,,,,,,,,,red,1767743,red,1797796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3436860971,912,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434370604,1135,blue,blue,blue,blue,blue,0,0,1,0,3,0,3,1,1,0,0,0,,,blue,671865,blue,820727,,,,,,,,,,blue,980855,,,,,1,0,blue,357516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362805294,1606,red,red,red,red,red,0,1,0,2,0,3,0,0,0,3,1,1,,,,,red,700228,red,,,,,,,,,,,,,red,1539962,0,1,,,,,,,,,,,,,,,,,,,,,red,1303335,,,,,,,red,969962,red,516612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436074547,1614,red,blue,red,red,blue,0,1,2,0,0,4,0,0,0,4,1,1,,,,,blue,547160,red,,,,,,,,,,,,,red,1462142,0,2,,,,,blue,1064798,,,,,,,,,,,,,red,1415812,red,1104744,red,1415812,,,,,red,781829,red,411367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3436336697,1745,red,red,red,red,blue,1,0,2,0,1,3,1,0,1,3,2,0,,,blue,868074,blue,522924,blue,,,0,,,1,red,539902,red,1201478,red,1518088,blue,1323662,,,,,,,blue,1053577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441710655,2014,blue,red,blue,red,blue,1,0,1,1,2,3,2,2,0,3,1,1,,,,,blue,600985,blue,,,,,,,,,blue,1226614,red,1553227,blue,1754807,0,1,,,red,906836,red,1055482,,,,,,,,,,,,,,,,,,,,,,,,,red,574464,,,,,,,,,blue,1904270,,,,,,,,,,,,,,,,,,,,,,,,,
3317323327,1256,red,red,red,red,red,0,0,0,2,0,2,0,0,,2,1,,,,,,red,713346,,,,,,,,,,,,,,,,0,1,red,541798,,,red,1126488,,,,,,,,,,,,,,,,,,,,,,,red,891485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397277250,970,blue,red,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414840899,2104,blue,red,blue,red,red,1,0,0,2,1,4,1,0,,4,1,,,,,,red,568847,blue,,,1,,,2,,,,,,,blue,1792907,0,1,red,358347,,,red,1118773,red,1035757,blue,1376057,,,,,,,,,,,,,,,red,1708340,red,1708340,red,708449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3394655812,1255,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3378140739,1560,blue,blue,blue,red,blue,1,0,2,0,1,3,1,,0,3,,1,,,,,blue,594715,blue,,,0,,,1,,,,,,,blue,1407030,1,1,,,,,blue,1184717,,,,,,,red,773820,,,,,,,red,1126432,blue,1443175,,,,,,,red,450107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210106444,1730,red,blue,red,red,red,0,2,0,1,0,3,0,,0,3,,1,,,red,934865,red,1012153,red,,,0,,,1,,,,,,,red,1285022,0,1,red,540875,,,,,red,1255752,,,,,,,,,,,,,,,,,,,,,,,,,,,red,1688142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447346767,1917,blue,blue,blue,blue,blue,1,0,1,0,4,1,4,2,1,1,1,0,,,,,blue,1161834,blue,,,1,blue,1732067,0,,,blue,1073799,red,1380845,blue,1556408,,,,,,,,,,,,,,,blue,763763,,,,,,,,,,,,,,,,,blue,409729,,,,,,,,,blue,1732067,,,,,,,,,,,,,,,,,,,,,,,,,blue
3436729935,1109,blue,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430569553,974,blue,blue,,blue,blue,0,0,1,0,1,1,1,,1,1,,0,,,,,blue,856312,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,red,720501,,,,,,,,,,,,,,,,,blue,366627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442366034,869,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3378140755,2053,blue,blue,blue,blue,blue,1,1,1,0,5,0,4,2,1,0,0,0,,,,,blue,655871,red,blue,1969898,1,blue,1532263,0,,,blue,1227692,blue,1532263,red,1446724,,,,,,,,,,,,,,,blue,903265,,,,,,,,,,,,,,,,,blue,547146,,,blue,1889482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3434632788,1181,red,red,red,red,,0,1,0,0,0,3,0,0,0,3,1,1,,,red,901473,,,red,,,,,,,,,red,1094558,,,red,855653,0,1,red,679781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443545686,1922,red,blue,red,red,blue,0,1,1,1,2,3,2,,0,3,,1,,,,,blue,671955,red,,,1,,,2,,,,,,,red,1787267,1,0,,,blue,894661,red,1120279,blue,1213608,red,1520832,,,,,,,,,,,,,,,,,red,1828327,,,red,542385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3367523929,1777,blue,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429520986,1137,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437254235,1598,blue,blue,blue,blue,blue,1,0,2,0,4,0,4,,1,0,,0,,,blue,862726,blue,679093,blue,,,1,,,0,blue,489902,,,,,blue,1345538,2,0,,,,,blue,1060752,,,,,,,,,,,,,blue,1499705,blue,1178639,blue,1499705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3420870236,1192,red,red,red,red,,0,1,0,0,1,3,1,0,,3,2,,,,,,,,red,,,0,,,1,red,459477,red,839635,red,1027365,red,934751,1,0,,,blue,644368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438171740,870,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401733727,1519,blue,red,blue,blue,blue,1,0,1,1,3,1,3,0,,1,1,,,,,,blue,643485,blue,,,1,,,0,blue,428469,,,,,blue,1403702,2,0,,,,,red,1191488,,,,,,,,,,,,,,,blue,1139006,blue,1449020,,,,,red,820376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445511779,1931,red,blue,red,red,blue,1,1,1,1,0,5,0,0,0,4,1,1,red,478573,red,827478,blue,532634,blue,red,1869985,0,,,2,,,,,,,blue,1320104,,,,,,,red,1014997,red,1141498,red,1453947,,,,,,,,,,,,,,,red,1453947,,,,,,,,,red,1829357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3411170918,1886,red,blue,red,red,blue,0,1,1,0,1,4,1,0,,4,3,,,,,,blue,791996,red,,,0,red,1655615,1,red,349452,red,1010353,red,1347996,red,1717236,1,0,,,blue,685310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,1655615,,,,,,,,,,,,,,,,,,,,,,,,,red
3406190183,1168,red,blue,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420608105,2219,red,red,red,blue,blue,2,0,2,0,2,3,2,1,,3,0,,,,,,blue,576229,blue,,,0,,,3,,,,,,,blue,1572213,1,0,blue,655208,,,blue,1065478,red,1329002,red,1655164,,,,,,,,,,,,,,,,,red,2026154,blue,1004329,,,,,blue,1979549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440924267,1042,blue,blue,blue,red,blue,0,0,1,0,1,1,1,,1,1,,0,,,blue,777981,blue,653244,,,,,,,,,,,,,,,,0,1,red,369568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365295724,1253,blue,blue,blue,blue,blue,0,0,2,0,3,0,3,,1,0,,0,,,blue,860097,blue,685569,,,,1,,,0,,,,,,,,,1,0,blue,507919,,,blue,1147948,blue,1185441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437516397,897,red,blue,red,red,,0,0,0,0,1,1,1,,0,1,,1,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,blue,749216,,,,,,,,,,,,,,,,,red,564117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401471599,1196,blue,red,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3326236276,1534,blue,blue,blue,blue,,1,0,0,0,3,0,3,,1,0,,0,,,blue,926630,,,blue,,,1,,,0,blue,463443,,,,,blue,1414714,1,0,,,,,,,,,,,,,,,,,,,,,blue,1266010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439351414,1714,blue,red,blue,blue,,0,0,0,0,2,1,2,1,,1,0,,,,,,,,,,,0,,,1,,,blue,1597731,,,,,1,0,blue,800027,,,,,,,,,,,red,1251805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434632824,196,blue,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445511801,1887,blue,blue,blue,blue,red,2,0,1,1,3,2,3,,2,2,,1,,,,,red,565792,blue,,,1,,,0,blue,442356,,,,,blue,1368966,0,1,,,red,773447,blue,991611,,,,,,,,,blue,1092952,red,1418510,,,,,,,,,,,,,,,blue,1748159,blue,1756317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446953595,1237,blue,blue,blue,blue,blue,0,0,1,0,2,0,2,,1,0,,0,,,,,blue,789011,,,,,,,,,,,,,,,,1,0,,,blue,1068617,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,419888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404224123,2078,blue,blue,blue,blue,blue,2,0,1,1,3,2,3,,1,2,,0,,,,,blue,608737,blue,,,1,,,0,,,,,,,blue,1413283,1,2,,,,,red,1030515,,,,,,,blue,816817,,,,,,,red,1157251,red,1477232,,,,,,,blue,483639,,,blue,1925550,blue,1791414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397277310,1776,red,blue,red,red,blue,0,1,1,0,1,3,1,,0,3,,1,,,,,blue,767060,red,,,1,,,0,,,,,,,red,1590812,0,2,,,,,,,,,,,,,blue,846700,,,,,,,red,1158838,red,1479091,,,,,,,red,497632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444463230,1230,red,blue,red,red,blue,0,0,1,1,0,2,0,,0,2,,1,,,red,839787,blue,521380,,,,,,,,,,,,,,,,0,1,red,512658,,,red,926989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432011390,1087,red,red,red,red,,0,0,0,0,0,2,0,0,,2,1,,red,728705,,,,,,,,,,,,,,,,,,,,0,1,,,red,906193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441055363,1668,red,red,red,blue,red,0,1,0,1,1,2,1,1,0,2,0,1,blue,642667,,,red,858942,red,,,0,,,1,,,,,,,red,1239919,,,,,,,,,,,,,,,red,1078138,red,1403344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3391903363,1212,red,red,red,red,red,0,0,0,2,0,3,0,,0,3,,1,,,,,red,605521,,,,0,,,1,,,,,,,,,0,1,red,461378,,,red,997678,,,,,,,red,777919,red,1120010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429389955,1495,blue,red,blue,red,red,0,0,1,1,2,1,2,1,,1,0,,,,,,red,700947,,,,0,,,1,red,592186,,,,,,,1,0,,,,,blue,1101182,,,,,,,,,,,,,,,blue,1265716,,,,,,,blue,942410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437909640,2681,red,red,blue,red,blue,1,2,1,0,2,4,2,0,1,4,1,0,red,616807,blue,972398,blue,1140043,red,,,1,,,3,,,,,,,red,1539629,,,,,,,,,blue,1360387,red,1713632,,,,,,,,,,,,,,,red,2376555,red,2029031,,,,,,,blue,1987276,,,,,,,,,red,2444412,,,red,2376555,,,,,,,,,,,,,,,,,red
3431749260,1945,red,blue,red,red,,0,2,0,0,0,4,0,0,,4,1,,,,,,,,red,,,0,,,1,red,620948,,,,,red,1469898,0,2,,,,,,,,,,,,,,,,,,,red,1594090,red,1277706,red,1594090,,,,,red,938510,,,,,red,1862925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3448002189,1141,blue,blue,blue,blue,,0,0,0,0,3,0,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,blue,357602,,,,,,,,,,,,,blue,1044711,,,,,,,,,,,,,blue,717686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433059985,1540,blue,blue,blue,red,blue,1,0,1,1,1,2,1,1,,2,0,,,,,,blue,643746,blue,,,0,,,1,,,blue,1160427,,,blue,1377087,0,1,red,483993,,,red,1030968,,,,,,,red,802780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445773972,2268,blue,red,blue,blue,red,1,1,0,1,3,3,3,1,1,3,0,0,blue,505643,blue,820568,red,561432,red,,,,,,,,,,,,,red,1539371,1,3,,,,,,,,,,,,,,,,,,,,,red,1139547,blue,1455443,,,,,,,,,,,blue,2138445,red,1765868,red,2084496,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446560405,940,red,red,,red,red,0,0,0,1,0,1,0,,,1,,,,,,,red,523925,,,,0,,,1,red,674135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394000534,2132,blue,blue,blue,blue,blue,0,1,1,0,3,2,3,1,0,2,0,1,blue,546401,red,891650,blue,1011894,red,,,,,,,,,,,,,red,1629790,2,1,,,,,,,,,,,,,,,,,,,,,blue,1250296,blue,1575668,,,,,,,,,,,,,red,1884630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428996762,1566,blue,blue,blue,blue,,0,2,0,0,5,0,4,1,,0,0,,,,,,,,red,blue,1480204,1,,,0,blue,553915,,,,,red,1092385,2,0,,,,,,,,,,,,,,,,,,,blue,1135913,blue,909754,blue,1135913,,,,,blue,732132,,,,,red,1437229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3445511838,1781,blue,red,blue,blue,blue,1,0,1,0,4,0,4,1,2,0,0,0,blue,568183,,,blue,1011291,blue,,,1,,,0,,,,,,,blue,1460752,,,,,,,,,,,,,blue,1612287,blue,924135,blue,1281616,blue,1612287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3434370722,1563,blue,blue,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446167203,1051,red,red,red,red,,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,red,841715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437909667,1071,red,blue,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398588071,1771,blue,red,blue,blue,blue,1,0,2,0,3,2,3,1,,2,2,,,,,,blue,521231,blue,,,1,,,0,,,red,998757,red,1329033,blue,1496914,1,0,blue,331385,,,blue,961370,,,,,,,blue,682521,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,1637066,,,,,,,,,,,,,,,,,,,,,,,,,
